Time,Hips.X,Hips.Y,Hips.Z,Spine.X,Spine.Y,Spine.Z,Spine1.X,Spine1.Y,Spine1.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RightHandEnd.X,RightHandEnd.Y,RightHandEnd.Z,RightHandThumb.X,RightHandThumb.Y,RightHandThumb.Z,RightHandThumbEnd.X,RightHandThumbEnd.Y,RightHandThumbEnd.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftHandEnd.X,LeftHandEnd.Y,LeftHandEnd.Z,LeftHandThumb.X,LeftHandThumb.Y,LeftHandThumb.Z,LeftHandThumbEnd.X,LeftHandThumbEnd.Y,LeftHandThumbEnd.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToeBase.X,RightToeBase.Y,RightToeBase.Z,RightToeBaseEnd.X,RightToeBaseEnd.Y,RightToeBaseEnd.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToeBase.X,LeftToeBase.Y,LeftToeBase.Z,LeftToeBaseEnd.X,LeftToeBaseEnd.Y,LeftToeBaseEnd.Z
26.740597,1.2118,-44.916,-0.8628,-4.3971,5.1469,-1.3399,7.9476,2.8363,-2.4825,12.6167,-14.8105,3.634,-22.1347,32.3949,66.286,-0.0001,26.8183,0.0,-31.0176,9.7621,9.0449,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,21.4495,14.268,-6.2078,-8.0521,-24.2125,-72.4665,-0.0,-3.1142,-0.0,-8.1381,2.898,-17.0081,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.6363,7.8714,-7.1023,-1.7589,7.272,3.6016,0.0,0.0,0.0,3.5408,-7.1006,-6.1014,49.7437,0.0,0.0,-4.0826,0.4631,9.1692,-5.1843,0.0,-0.0,0.0,0.0,0.0,-20.6998,6.1756,-2.0824,18.3577,-0.0,0.0,-8.156,-4.917,0.6989,8.9726,0.0,0.0,0.0,0.0,0.0
26.74893,0.9784,-44.4892,-0.7661,-4.212,4.9463,-1.5032,7.9561,2.6279,-2.6156,12.5771,-14.9286,3.4275,-21.5224,32.6227,66.8901,-0.0001,26.3984,0.0,-31.1513,9.3864,9.586,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,21.5072,14.2625,-6.0274,-8.1822,-24.177,-72.83,-0.0,-3.5001,-0.0,-8.3072,2.9617,-17.1156,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5985,7.9642,-7.1264,-1.9777,7.2987,3.5488,0.0,0.0,0.0,2.1424,-7.2442,-6.7428,52.5287,-0.0,0.0,-1.0502,-0.4523,10.9661,-2.2845,-0.0,-0.0,0.0,0.0,0.0,-19.9565,5.3958,-2.6898,18.8675,-0.0,-0.0,-8.467,-4.2281,0.1814,8.7706,-0.0,0.0,0.0,0.0,0.0
26.757263000000002,0.7867,-43.9848,-0.7624,-4.0496,4.7425,-1.6066,7.9867,2.4223,-2.6815,12.5924,-15.0815,3.3556,-20.8451,32.9098,67.3392,-0.0001,26.0211,0.0,-30.9326,8.9477,9.8821,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,21.5519,14.1962,-5.9031,-8.3216,-24.357,-73.0425,-0.0,-3.8757,-0.0,-8.7326,2.9245,-17.4495,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5451,7.995,-7.1351,-2.1967,7.3058,3.4748,0.0,0.0,0.0,0.6971,-7.3651,-7.1732,55.0705,-0.0,0.0,1.3071,-0.7551,9.3356,2.7342,0.0,0.0,0.0,0.0,0.0,-19.1681,4.7945,-3.1571,19.1984,-0.0,-0.0,-8.9111,-4.0918,-0.1037,8.6761,-0.0,0.0,0.0,0.0,0.0
26.765596000000002,0.7005,-43.5059,-0.7589,-3.9188,4.5659,-1.6952,7.975,2.2507,-2.6907,12.7151,-15.1951,3.4177,-20.0622,33.3564,67.5487,-0.0001,25.6953,0.0,-30.8373,8.4387,10.1145,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,21.5157,14.1053,-5.7565,-8.4744,-24.568,-73.2682,-0.0,-4.2627,-0.0,-9.0753,2.8988,-17.5284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5533,7.949,-7.1109,-2.4964,7.3428,3.3573,0.0,0.0,0.0,-0.8227,-7.4121,-7.4369,57.4488,-0.0,0.0,3.2927,-1.0691,8.3647,7.1313,-0.0,-0.0,0.0,0.0,0.0,-18.3944,4.3972,-3.5093,19.3829,-0.0,0.0,-9.3267,-4.3158,0.0434,8.6365,-0.0,-0.0,0.0,0.0,0.0
26.773929,0.6516,-43.0056,-0.7105,-3.8091,4.3933,-1.7947,7.9947,2.0853,-2.6816,12.8358,-15.3144,3.5004,-19.2676,33.7602,67.7401,-0.0001,25.3774,0.0,-30.6539,7.8614,10.2671,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,21.4382,13.9799,-5.669,-8.6519,-24.8876,-73.4358,-0.0,-4.6189,-0.0,-9.1659,2.8755,-17.6428,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.535,7.8997,-7.1071,-2.7464,7.3709,3.2199,0.0,0.0,0.0,-2.3416,-7.3771,-7.6313,59.7699,-0.0,0.0,3.9566,-1.5876,8.4734,6.1713,-0.0,0.0,0.0,0.0,0.0,-17.6092,3.9177,-3.9163,19.4559,-0.0,0.0,-9.776,-4.3623,0.1941,8.6765,-0.0,-0.0,0.0,0.0,0.0
26.782262,0.7009,-42.5499,-0.7333,-3.762,4.2705,-1.7928,8.0598,1.9703,-2.6275,12.9594,-15.4794,3.6754,-18.4308,34.2414,67.8333,-0.0001,25.0936,0.0,-30.6088,7.3276,10.2918,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,21.2629,13.8054,-5.609,-8.7886,-25.413,-73.5093,-0.0,-4.9549,-0.0,-9.0299,2.7397,-17.8505,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4362,7.8651,-7.1063,-2.8949,7.3262,3.0835,0.0,0.0,0.0,-3.9772,-7.2276,-7.5868,61.9566,-0.0,0.0,3.0566,-2.3548,8.9165,4.8787,-0.0,0.0,0.0,0.0,0.0,-16.8839,3.3429,-4.1707,19.4356,-0.0,0.0,-10.2923,-4.2231,0.1184,8.6593,-0.0,0.0,0.0,0.0,0.0
26.790595,0.7318,-42.1271,-0.7863,-3.7082,4.1704,-1.7901,8.1219,1.8824,-2.5516,13.1184,-15.6149,3.8952,-17.6193,34.6435,67.9231,-0.0001,24.7788,0.0,-22.4373,5.4896,5.6663,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,21.1027,13.622,-5.6033,-9.0146,-25.9112,-73.5366,-0.0,-5.2866,-0.0,-8.9889,2.5753,-17.8479,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.3637,7.8225,-7.1338,-3.0311,7.2886,3.0105,0.0,0.0,0.0,-5.6128,-6.9793,-7.4487,63.8769,-0.0,0.0,1.3471,-3.0468,8.4076,4.6834,-0.0,0.0,0.0,0.0,0.0,-16.0735,2.7499,-4.3964,19.2673,-0.0,0.0,-10.7256,-4.0487,0.2403,8.5311,-0.0,0.0,0.0,0.0,0.0
26.798928,0.7795,-41.8536,-0.8674,-3.6969,4.1326,-1.7232,8.1991,1.8545,-2.4664,13.2941,-15.7148,4.093,-16.8094,35.1739,67.9778,-0.0001,24.2865,0.0,-22.8661,5.1794,6.1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9912,13.4552,-5.686,-9.3483,-26.4063,-73.5286,-0.0,-5.5793,-0.0,-8.9335,2.3213,-17.7512,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.304,7.8058,-7.2251,-3.1157,7.2605,2.9746,0.0,0.0,0.0,-7.309,-6.579,-7.2225,65.5341,-0.0,0.0,-0.6395,-3.4102,6.6493,5.1457,-0.0,0.0,0.0,0.0,0.0,-15.201,2.3457,-4.5474,18.9807,0.0,0.0,-11.1051,-3.9412,0.5763,8.4747,-0.0,0.0,0.0,0.0,0.0
26.807261,0.85,-41.4823,-0.9731,-3.8138,4.0645,-1.6355,8.4182,1.7922,-2.3636,13.41,-15.809,4.2908,-15.9513,35.488,68.0746,-0.0001,23.98,0.0,-23.3936,4.5359,6.611,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,20.8822,13.3036,-5.7794,-9.7796,-27.0216,-73.5039,-0.0,-5.8542,-0.0,-9.3038,2.0026,-17.4567,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.2062,7.8076,-7.272,-3.1242,7.2271,2.9176,0.0,0.0,0.0,-8.9194,-6.2789,-6.9065,66.7549,-0.0,0.0,-2.4559,-3.5463,5.4452,5.1165,-0.0,0.0,0.0,0.0,0.0,-14.2578,1.8537,-4.6682,18.5452,-0.0,0.0,-11.4441,-3.8524,0.9171,8.4072,0.0,0.0,0.0,0.0,0.0
26.815594,0.8944,-41.1808,-1.1106,-3.8569,3.9973,-1.5697,8.4981,1.7394,-2.2468,13.5163,-15.8506,4.4268,-14.9537,35.9499,68.2013,-0.0001,23.5347,0.0,-23.8346,4.0767,6.8416,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,20.8581,13.2852,-5.9084,-10.3059,-27.6851,-73.4714,-0.0,-6.1378,-0.0,-9.2283,1.9544,-17.2739,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.2106,7.7932,-7.3097,-3.1724,7.2825,2.8881,0.0,0.0,0.0,-10.5078,-5.8717,-6.4966,67.6813,-0.0,0.0,-4.2729,-3.4703,4.0285,5.1567,0.0,0.0,0.0,0.0,0.0,-13.2374,1.4645,-4.7249,18.0142,-0.0,0.0,-11.7668,-3.8065,1.4017,8.3405,-0.0,0.0,0.0,0.0,0.0
26.823927,0.8993,-40.8378,-1.307,-3.8923,3.9219,-1.4644,8.6471,1.6777,-2.1245,13.5492,-15.8941,4.4941,-14.0863,36.2024,68.5011,-0.0001,23.0347,0.0,-29.6108,4.2982,10.1761,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,20.7746,13.2383,-6.0145,-10.8181,-28.6008,-73.4775,-0.0,-6.3294,-0.0,-9.3664,1.5878,-16.6845,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1996,7.7785,-7.3774,-3.2204,7.3162,2.9003,0.0,0.0,0.0,-11.9904,-5.4427,-6.0123,68.2455,-0.0,0.0,-5.9432,-3.4269,3.3212,4.693,-0.0,0.0,0.0,0.0,0.0,-12.1919,1.0704,-4.7406,17.4589,-0.0,0.0,-12.0352,-3.8015,1.9284,8.2699,0.0,0.0,0.0,0.0,0.0
26.83226,0.8859,-40.4809,-1.4926,-3.8551,3.8395,-1.3608,8.651,1.61,-2.0174,13.6387,-15.9456,4.5201,-13.1889,36.4741,68.831,-0.0001,22.5221,0.0,-30.5205,3.813,10.8257,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,20.8457,13.1972,-6.1344,-11.3365,-29.8036,-73.4783,-0.0,-6.559,-0.0,-9.6846,1.1768,-15.6662,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1982,7.7813,-7.4111,-3.0859,7.386,2.8782,0.0,0.0,0.0,-13.4561,-5.0165,-5.5465,68.5661,-0.0,0.0,-7.573,-3.3791,2.3,3.7743,-0.0,-0.0,0.0,0.0,0.0,-11.0991,0.6561,-4.7589,16.8395,-0.0,0.0,-12.3061,-3.8671,2.3532,8.2708,-0.0,-0.0,0.0,0.0,0.0
26.840593000000002,0.7854,-40.0774,-1.7519,-3.7965,3.7196,-1.2783,8.7298,1.5089,-1.8884,13.7501,-16.0448,4.6056,-12.4379,36.7903,69.1891,-0.0001,21.8791,0.0,-29.1426,3.2416,10.324,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,20.7687,13.2829,-6.2475,-11.9565,-30.5525,-73.5034,-0.0,-6.8003,-0.0,-9.0732,0.8793,-15.1856,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1766,7.8005,-7.4224,-2.9924,7.4637,2.8949,0.0,0.0,0.0,-14.7681,-4.6237,-5.007,68.533,-0.0,-0.0,-8.939,-3.2799,1.0327,3.298,-0.0,0.0,0.0,0.0,0.0,-9.8718,0.2645,-4.7209,16.0881,-0.0,0.0,-12.5059,-3.989,2.596,8.1927,0.0,0.0,0.0,0.0,0.0
26.848926,0.7387,-39.6081,-1.9093,-3.7312,3.5991,-1.1931,8.7055,1.3996,-1.8017,13.8314,-16.1376,4.5486,-11.6605,36.9686,69.6975,-0.0001,21.239,0.0,-28.7792,2.776,10.3564,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,20.802,13.1663,-6.2679,-12.7289,-30.794,-73.6418,-0.0,-7.2356,-0.0,-7.4306,0.951,-14.2843,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.2247,7.7841,-7.4929,-2.8613,7.5128,2.9821,0.0,0.0,0.0,-16.1029,-4.3237,-4.6268,68.2806,-0.0,0.0,-10.2918,-3.1589,-0.108,3.338,0.0,-0.0,0.0,0.0,0.0,-8.7093,-0.0784,-4.7522,15.3769,-0.0,0.0,-12.6681,-4.2209,2.8349,8.0972,0.0,-0.0,0.0,0.0,0.0
26.857259,0.5726,-39.1123,-2.192,-3.6529,3.4635,-1.1273,8.8376,1.2781,-1.6923,13.83,-16.1846,4.5475,-10.8518,37.0078,70.1802,-0.0001,20.6748,0.0,-28.3486,2.168,10.4536,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,20.6446,13.2196,-6.2758,-13.4173,-31.2039,-73.7537,-0.0,-7.7447,-0.0,-7.3866,0.9579,-14.0639,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.1627,7.8261,-7.4622,-2.7164,7.5408,3.0203,0.0,0.0,0.0,-17.2221,-3.9908,-4.0909,67.6864,-0.0,0.0,-11.4151,-3.1576,-1.2806,2.8979,-0.0,0.0,0.0,0.0,0.0,-7.3898,-0.3482,-4.6644,14.5789,0.0,-0.0,-12.8585,-4.5632,2.9257,8.089,-0.0,0.0,0.0,0.0,0.0
26.865592,0.4794,-38.5164,-2.3836,-3.5653,3.305,-1.0643,8.8578,1.1292,-1.6066,13.9132,-16.3201,4.5309,-10.1305,37.1445,70.7195,-0.0001,20.0258,0.0,-28.7635,1.5732,10.8844,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,20.5122,13.1517,-6.2176,-14.0695,-31.4281,-73.884,-0.0,-8.4073,-0.0,-7.3212,1.0073,-13.9111,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.1828,7.8116,-7.4946,-2.6018,7.5423,3.128,0.0,0.0,0.0,-18.3296,-3.7279,-3.6475,66.8528,-0.0,0.0,-12.4294,-3.2356,-1.9399,3.3915,-0.0,-0.0,0.0,0.0,0.0,-6.1621,-0.6168,-4.6239,13.8043,0.0,0.0,-13.0088,-4.9001,2.8104,7.9419,-0.0,0.0,0.0,0.0,0.0
26.873925,0.3981,-37.8579,-2.5613,-3.5128,3.1296,-1.0179,8.9317,0.9648,-1.5063,13.9714,-16.4774,4.4962,-9.3975,37.29,71.2539,-0.0001,19.2361,0.0,-27.9495,1.559,11.1365,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,20.3986,13.0676,-6.1612,-14.7513,-31.6435,-73.9999,-0.0,-9.1532,-0.0,-7.3741,1.0288,-13.7958,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.1774,7.8027,-7.5134,-2.4948,7.5105,3.2315,0.0,0.0,0.0,-19.3532,-3.5083,-3.2317,65.7531,-0.0,0.0,-13.3301,-3.3998,-2.3449,3.2461,-0.0,0.0,0.0,0.0,0.0,-4.9293,-0.8555,-4.5513,13.0596,0.0,-0.0,-13.2175,-5.4008,2.7766,7.9391,-0.0,0.0,0.0,0.0,0.0
26.882258,0.3477,-37.1755,-2.7091,-3.4642,2.9523,-0.9705,8.9836,0.7973,-1.4113,14.0226,-16.604,4.4717,-8.7915,37.0148,71.8441,-0.0001,18.7751,0.0,-27.2998,0.4157,11.4911,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,20.2728,12.9498,-6.0707,-15.3902,-31.8494,-74.1127,-0.0,-10.0054,-0.0,-7.5372,1.0162,-13.7124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1949,7.7847,-7.5475,-2.4328,7.4596,3.3436,0.0,0.0,0.0,-20.3325,-3.3292,-2.8618,64.4361,-0.0,0.0,-13.8729,-3.3152,-3.4099,2.6454,-0.0,0.0,0.0,0.0,0.0,-3.723,-1.0726,-4.475,12.3088,0.0,0.0,-13.4093,-5.9159,2.7118,7.8452,-0.0,0.0,0.0,0.0,0.0
26.890591,0.289,-36.4366,-2.9036,-3.3996,2.7401,-0.9169,9.0204,0.6009,-1.2778,14.0708,-16.7523,4.4722,-8.0366,37.0578,72.296,-0.0001,18.2605,0.0,-26.9039,-0.3469,11.6779,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,20.1989,12.8664,-6.053,-15.9771,-32.1401,-74.1233,-0.0,-11.0285,-0.0,-7.7863,1.0858,-13.5071,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.2009,7.7979,-7.5574,-2.3571,7.4185,3.4222,0.0,0.0,0.0,-21.206,-3.2047,-2.4772,62.8513,-0.0,0.0,-14.3003,-3.2147,-4.2503,2.137,-0.0,0.0,0.0,0.0,0.0,-2.5349,-1.1965,-4.3132,11.6609,0.0,-0.0,-13.662,-6.5877,2.7743,7.785,-0.0,0.0,0.0,0.0,0.0
26.898924,0.267,-35.6466,-3.0299,-3.331,2.5087,-0.8693,9.0351,0.3753,-1.1924,14.1671,-16.9154,4.503,-7.3698,37.1074,72.7576,-0.0001,17.6856,0.0,-26.8428,-1.0052,12.2007,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,20.1174,12.7682,-6.0074,-16.5563,-32.3366,-74.1384,-0.0,-12.1414,-0.0,-8.0622,1.0896,-13.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2211,7.8038,-7.6021,-2.3502,7.3472,3.549,0.0,0.0,0.0,-22.0293,-3.1077,-2.1864,61.0648,-0.0,0.0,-14.6849,-3.0191,-4.5856,3.4882,0.0,0.0,0.0,0.0,0.0,-1.4067,-1.3062,-4.1943,11.0178,-0.0,0.0,-13.8986,-7.2935,2.6924,7.7083,0.0,0.0,0.0,0.0,0.0
26.907257,0.3901,-34.8762,-3.0058,-3.3426,2.3252,-0.8312,9.0496,0.1828,-1.1783,14.2323,-17.0935,4.5846,-6.6049,37.1781,73.0871,-0.0001,17.1792,0.0,-26.757,-1.3917,12.677,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,20.0737,12.6063,-5.8945,-17.3226,-32.5116,-74.2317,-0.0,-13.1387,-0.0,-8.3032,0.9133,-13.3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2049,7.7758,-7.5633,-2.3457,7.2407,3.5765,0.0,0.0,0.0,-22.9625,-3.0016,-2.0334,59.1238,-0.0,0.0,-15.0233,-2.7007,-4.6684,4.0068,-0.0,-0.0,0.0,0.0,0.0,-0.4643,-1.5529,-4.1582,10.4325,0.0,-0.0,-14.2539,-7.7896,2.2416,7.9663,-0.0,-0.0,0.0,0.0,0.0
26.91559,0.4559,-34.1012,-3.0289,-3.3299,2.1371,-0.7947,9.0666,-0.0087,-1.1339,14.3343,-17.2795,4.6467,-5.9091,37.1695,73.454,-0.0001,16.7297,0.0,-26.2149,-2.0177,12.8352,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,19.9802,12.4517,-5.8349,-17.916,-32.7921,-74.2006,-0.0001,-14.2722,-0.0,-8.6898,0.8392,-13.3905,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.2092,7.7533,-7.5474,-2.3733,7.148,3.6149,0.0,0.0,0.0,-23.7068,-2.7942,-1.8365,56.9054,-0.0,0.0,-15.2274,-2.6337,-4.9908,3.7323,-0.0,0.0,0.0,0.0,0.0,0.521,-1.8694,-4.0926,9.893,0.0,-0.0,-14.5201,-8.2755,2.3048,7.7892,-0.0,0.0,0.0,0.0,0.0
26.923923000000002,0.6475,-33.3182,-2.9733,-3.3884,1.9651,-0.7627,9.0786,-0.1847,-1.0955,14.3887,-17.4892,4.7078,-5.1948,37.1747,73.8041,-0.0001,16.2941,0.0,-26.2103,-2.4287,13.1027,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,19.9375,12.2422,-5.7577,-18.5873,-33.0312,-74.1781,-0.0001,-15.4684,-0.0,-9.0195,0.7244,-13.4,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1956,7.6895,-7.499,-2.4355,7.0486,3.5911,0.0,0.0,0.0,-24.4887,-2.5559,-1.6679,54.4967,-0.0,0.0,-15.2886,-2.6111,-5.3194,3.4285,0.0,-0.0,0.0,0.0,0.0,1.3329,-2.2527,-4.0032,9.4701,-0.0,-0.0,-15.1455,-8.6485,1.2748,8.3692,0.0,-0.0,0.0,0.0,0.0
26.932256,0.7059,-32.5896,-2.9865,-3.3216,1.7987,-0.7427,9.0409,-0.3493,-1.0357,14.5013,-17.6114,4.7686,-4.4261,37.2997,74.0424,-0.0001,15.8762,0.0,-26.2778,-2.8421,13.3114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,19.9391,12.0939,-5.8086,-19.2281,-33.4095,-74.0364,-0.0001,-16.6277,-0.0,-9.3932,0.5556,-13.4017,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1978,7.6496,-7.4922,-2.4897,6.9869,3.6017,0.0,0.0,0.0,-25.0412,-2.2596,-1.4987,51.8071,-0.0,0.0,-15.4299,-2.4003,-5.078,3.8553,0.0,0.0,0.0,0.0,0.0,2.2507,-2.9263,-3.9455,9.0188,-0.0,0.0,-15.4586,-8.7283,1.4467,8.1724,-0.0,0.0,0.0,0.0,0.0
26.940589,0.7759,-31.7952,-3.0027,-3.3409,1.6129,-0.7243,9.0958,-0.5331,-0.9623,14.6209,-17.7837,4.8781,-3.7602,37.2265,74.2865,-0.0001,15.4762,0.0,-26.1483,-3.251,13.6483,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,19.8985,11.9149,-5.8303,-19.9012,-33.7506,-73.9489,-0.0001,-17.7185,-0.0,-9.7146,0.3107,-13.3478,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.2019,7.5941,-7.4658,-2.5783,6.9201,3.5944,0.0,0.0,0.0,-25.4365,-2.0212,-1.3714,48.8251,-0.0,0.0,-15.4062,-2.3584,-5.0531,3.8105,0.0,-0.0,0.0,0.0,0.0,3.1632,-3.5579,-3.8458,8.6122,0.0,-0.0,-15.8232,-8.9112,1.5311,8.0272,-0.0,-0.0,0.0,0.0,0.0
26.948922,0.809,-31.0411,-3.0043,-3.3171,1.4602,-0.7344,9.1317,-0.6822,-0.8974,14.7412,-17.9573,5.0028,-3.1108,37.0513,74.526,-0.0001,15.1345,0.0,-26.1756,-3.657,13.8157,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,19.8639,11.7298,-5.8891,-20.4765,-34.1856,-73.7508,-0.0001,-18.9314,-0.0,-10.3782,0.087,-13.3034,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1726,7.5266,-7.4328,-2.6175,6.8432,3.5957,0.0,0.0,0.0,-25.6981,-1.8541,-1.29,45.617,-0.0,0.0,-15.3281,-2.4702,-4.8658,3.1577,0.0,0.0,0.0,0.0,0.0,4.0773,-4.1628,-3.7615,8.2792,-0.0,-0.0,-16.2217,-9.0799,1.5991,7.8924,-0.0,-0.0,0.0,0.0,0.0
26.957255,0.8836,-30.2955,-2.9513,-3.2965,1.3143,-0.7435,9.148,-0.8274,-0.8583,14.7959,-18.1339,5.086,-2.6503,36.2258,74.8512,-0.0001,14.8407,0.0,-25.484,-4.573,15.1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.798,11.5273,-5.9471,-20.9914,-34.5947,-73.5279,-0.0001,-20.219,-0.0,-10.7207,-0.0277,-13.1412,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0726,7.4897,-7.4132,-2.5723,6.7596,3.6147,0.0,0.0,0.0,-25.9817,-1.6548,-1.2959,42.3541,-0.0,0.0,-14.9719,-2.573,-4.2703,3.307,-0.0,0.0,0.0,0.0,0.0,4.8971,-4.8437,-3.7031,8.0232,0.0,0.0,-16.7976,-9.0373,1.2935,7.8379,-0.0,-0.0,0.0,0.0,0.0
26.965588,0.8138,-29.5855,-2.9635,-3.2682,1.1741,-0.7804,9.2696,-0.9657,-0.809,14.971,-18.2152,5.1999,-2.0227,36.1203,74.9954,-0.0001,14.5553,0.0,-25.1986,-4.8566,15.1033,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,19.8271,11.4136,-6.0425,-21.7344,-35.0269,-73.3984,-0.0001,-21.3262,-0.0,-12.0576,-0.3271,-13.4284,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.1218,7.3695,-7.3766,-2.8407,6.7621,3.6229,0.0,0.0,0.0,-25.9127,-1.1127,-1.3107,38.6796,-0.0,0.0,-14.6886,-2.2615,-4.3828,3.1082,-0.0,0.0,0.0,0.0,0.0,5.8437,-5.456,-3.652,7.859,-0.0,0.0,-17.1177,-9.2162,1.7115,7.3966,-0.0,0.0,0.0,0.0,0.0
